TermID	Name	Value	LogSize	Frequency	Uniqueness	Dispensability	Representative
"GO:0015629"	"actin cytoskeleton"	-2.0968380346627216	2.733999286538387	2.8500684859340426	0.6775583325006644	0.19322183	null
"GO:0017053"	"transcription repressor complex"	-0.5519130205026073	1.9138138523837167	0.4267200505742282	0.9795446177654848	-0	null
"GO:0031674"	"I band"	-6.692503962086787	2.173186268412274	0.7796860183331578	0.2593541330465226	0	null
"GO:0030016"	"myofibril"	-5.416170086875401	2.383815365980431	1.269623854177642	0.2411546587954681	0.96748872	31674
"GO:0030017"	"sarcomere"	-5.665013760435146	2.3443922736851106	1.1589927299546938	0.24353440384003894	0.92593914	31674
"GO:0030018"	"Z disc"	-5.070682762191872	2.1271047983648077	0.7006637867453377	0.26429850753270817	0.89780666	31674
"GO:0031672"	"A band"	-1.1850842382385804	1.6127838567197355	0.21072595090085344	0.3171706114460094	0.79989016	31674
"GO:0031941"	"filamentous actin"	-1.3083604576206236	1.505149978319906	0.16331261194816143	0.32385473860102504	0.48337036	null
"GO:0032432"	"actin filament bundle"	-0.394123152316843	1.9822712330395684	0.500474133389527	0.6402011370628157	0.65117206	null
"GO:0042641"	"actomyosin"	-0.4122864292220144	1.9731278535996986	0.48993783584448425	0.6406988337246826	0.58903447	null
"GO:0043292"	"contractile muscle fiber"	-5.31072755564176	2.401400540781544	1.3223053419028554	0.34825621901618614	0.59349798	null
"GO:0099512"	"supramolecular fiber"	-2.746334458539442	3.025715383901341	5.584237698872617	0.3280683052698965	0.75553977	43292
"GO:0099080"	"supramolecular complex"	-1.8935076498912864	3.2778383330020473	9.983141923927933	0.9999890089057932	5.61E-06	null
"GO:0099081"	"supramolecular polymer"	-2.7251487574256705	3.025715383901341	5.584237698872617	0.4375821797778953	0.53602916	null
